432410;7325700649209;CO POP MINI FLOWER;423;;38;;;40;1000.00;345.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;5;450;18035310;201601;Internet order U2/67754;10000;GANT STORE STORTINGSGATEN;110581;10.0000;5;156.940000
401817;7325700927512;LUXURY TEE SS;94;;S;;;40;400.00;135.00;1;T-SHIRT CREW SS;170;JERSEY;WOMEN;4;BASIC;1;30;18035310;201601;Internet order U2/67754;10000;GANT STORE STORTINGSGATEN;110581;10.0000;5;61.170000
