R1;40;3046000;7325702118789;THE OXFORD SHIRT REG BD;360;360; S;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=30;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702118796;THE OXFORD SHIRT REG BD;360;360; M;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=40;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702118802;THE OXFORD SHIRT REG BD;360;360; L;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=50;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702118819;THE OXFORD SHIRT REG BD;360;360;XL;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=60;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702118826;THE OXFORD SHIRT REG BD;360;360; XXL;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=70;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702118833;THE OXFORD SHIRT REG BD;360;360;XXXL;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=80;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702118840;THE OXFORD SHIRT REG BD;360;360; 4XL;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-360.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=90;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702119137;THE OXFORD SHIRT REG BD;662;662; S;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-662.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=30;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702119144;THE OXFORD SHIRT REG BD;662;662; M;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-662.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=40;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
R1;40;3046000;7325702119151;THE OXFORD SHIRT REG BD;662;662; L;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;160041;Gant Global AB;3046000;350,00;;;;;;1000,00;;201801;3046000-662.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=50;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;138,42;;;;;;;;;;0;;;;;;;0;
