R1;40;1007309;7332972548703;REGULAR STRAIGHT DUSTY TWILL JEAN;273;273;3630;;10;Stk;;455,00;;10,0000;;1300,00;MEN;;;;;150011;Gant Global AB;1007309;455,00;;;;;;1300,00;;601;1007309-273.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=2290;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;225,63;;;;;;;;;;0;;;;;;;0;
R1;40;1010209;7332972555879;REGULAR STRAIGHT  DESERT JEAN;261;261;3630;;10;Stk;;420,00;;10,0000;;1200,00;MEN;;;;;150011;Gant Global AB;1010209;420,00;;;;;;1200,00;;601;1010209-261.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=2290;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;177,5;;;;;;;;;;0;;;;;;;0;
R1;40;1033009;7332972226014;REGULAR STRAIGHT 11 OZ JEAN;970;970;3630;;10;Stk;;420,00;;10,0000;;1200,00;MEN;;;;;150001;Gant Global AB;1033009;420,00;;;;;;1200,00;;501;1033009-970.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=2290;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;159,82;;;;;;;;;;0;;;;;;;0;
R1;40;225106;7325700774888;YC. US-49 NEW HAVEN HEAVY RUGGER;403;403;XXXL;;10;Stk;;350,00;;10,0000;;1000,00;MEN;;;;;170023;Gant Global AB;225106;350,00;;;;;;1000,00;;601;225106-403.jpg;nConcept=1|cConceptname=GANT|SeqNrStr=80;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;194,58;;;;;;;;;;0;;;;;;;0;
R1;40;432183;7332972531941;STRETCH OXFORD BANKER;455;455;34;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432183;325,00;;;;;;950,00;;201601;432183-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=410;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;142,4;;;;;;;;;;0;;;;;;;0;
R1;40;432183;7332972531958;STRETCH OXFORD BANKER;455;455;36;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432183;325,00;;;;;;950,00;;201601;432183-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=430;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;142,4;;;;;;;;;;0;;;;;;;0;
R1;40;432183;7332972531965;STRETCH OXFORD BANKER;455;455;38;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432183;325,00;;;;;;950,00;;201601;432183-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=450;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;142,4;;;;;;;;;;0;;;;;;;0;
R1;40;432183;7332972531972;STRETCH OXFORD BANKER;455;455;40;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432183;325,00;;;;;;950,00;;201601;432183-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=470;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;142,4;;;;;;;;;;0;;;;;;;0;
R1;40;432183;7332972531989;STRETCH OXFORD BANKER;455;455;42;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432183;325,00;;;;;;950,00;;201601;432183-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=490;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;142,4;;;;;;;;;;0;;;;;;;0;
R1;40;432183;7332972531996;STRETCH OXFORD BANKER;455;455;44;;40;Stk;;325,00;;10,0000;;950,00;WOMEN;;;;;160001;Gant Global AB;432183;325,00;;;;;;950,00;;201601;432183-455.jpg;nConcept=4|cConceptname=BASIC|SeqNrStr=510;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;142,4;;;;;;;;;;0;;;;;;;0;
