432183;7332972531989;STRETCH OXFORD BANKER;455;;42;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;490;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;142.400000
432183;7332972531996;STRETCH OXFORD BANKER;455;;44;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;510;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;142.400000
432185;7332972532481;STRETCH OXFORD GINGHAM;455;;34;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;410;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7332972532498;STRETCH OXFORD GINGHAM;455;;36;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;430;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7332972532504;STRETCH OXFORD GINGHAM;455;;38;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;450;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7332972532511;STRETCH OXFORD GINGHAM;455;;40;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;470;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7332972532528;STRETCH OXFORD GINGHAM;455;;42;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;490;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7332972532535;STRETCH OXFORD GINGHAM;455;;44;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;510;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7332972532542;STRETCH OXFORD GINGHAM;455;;46;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;530;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651622;STRETCH OXFORD GINGHAM;517;;34;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;410;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651639;STRETCH OXFORD GINGHAM;517;;36;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;430;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651646;STRETCH OXFORD GINGHAM;517;;38;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;450;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651653;STRETCH OXFORD GINGHAM;517;;40;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;470;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651660;STRETCH OXFORD GINGHAM;517;;42;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;2;490;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651677;STRETCH OXFORD GINGHAM;517;;44;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;510;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432185;7325700651684;STRETCH OXFORD GINGHAM;517;;46;;;40;950.00;325.00;1;SHIRTS LS;160;SHIRTS;WOMEN;4;BASIC;1;530;18028961;201601;Skjorter;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;153.430000
432482;7325700944557;G. BARRE COTTON LINEN SHIRT;455;;34;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;1;410;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944564;G. BARRE COTTON LINEN SHIRT;455;;36;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;2;430;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944571;G. BARRE COTTON LINEN SHIRT;455;;38;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;2;450;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944588;G. BARRE COTTON LINEN SHIRT;455;;40;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;2;470;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944595;G. BARRE COTTON LINEN SHIRT;455;;42;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;1;490;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944625;G. BARRE COTTON LINEN SHIRT;663;;34;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;1;410;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944632;G. BARRE COTTON LINEN SHIRT;663;;36;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;2;430;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944649;G. BARRE COTTON LINEN SHIRT;663;;38;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;2;450;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944656;G. BARRE COTTON LINEN SHIRT;663;;40;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;2;470;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
432482;7325700944663;G. BARRE COTTON LINEN SHIRT;663;;42;;;40;1500.00;515.00;2;SHIRTS SS;160;SHIRTS;WOMEN;8;DIAMOND G;1;490;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;262.730000
450975;7325700945134;G. DENIM SHIRT DRESS;989;;36;;;40;3200.00;1100.00;1;COTTON;210;DRESSES;WOMEN;8;DIAMOND G;1;430;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;551.040000
450975;7325700945141;G. DENIM SHIRT DRESS;989;;38;;;40;3200.00;1100.00;1;COTTON;210;DRESSES;WOMEN;8;DIAMOND G;2;450;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;551.040000
450975;7325700945158;G. DENIM SHIRT DRESS;989;;40;;;40;3200.00;1100.00;1;COTTON;210;DRESSES;WOMEN;8;DIAMOND G;2;470;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;551.040000
450975;7325700945165;G. DENIM SHIRT DRESS;989;;42;;;40;3200.00;1100.00;1;COTTON;210;DRESSES;WOMEN;8;DIAMOND G;1;490;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;551.040000
450975;7325700945172;G. DENIM SHIRT DRESS;989;;44;;;40;3200.00;1100.00;1;COTTON;210;DRESSES;WOMEN;8;DIAMOND G;1;510;18029544;201601;DIAMOND G;55001;GANT E-COMMERCE  DAME;110546;10.0000;1;551.040000
1033009;7332972226014;REGULAR STRAIGHT 11 OZ JEAN;970;;36;30;;10;1200.00;420.00;1;DENIM;150;JEANS;MEN;4;BASIC;1;2290;18035313;201601;;55001;GANT E-COMMERCE  DAME;110583;10.0000;3;159.820000
1007309;7332972548703;REGULAR STRAIGHT DUSTY TWILL JEAN;273;;36;30;;10;1300.00;455.00;11;COTTON;150;JEANS;MEN;4;BASIC;1;2290;18035313;201601;;55001;GANT E-COMMERCE  DAME;110583;10.0000;3;225.630000
1010209;7332972555879;REGULAR STRAIGHT  DESERT JEAN;261;;36;30;;10;1200.00;420.00;11;COTTON;150;JEANS;MEN;4;BASIC;1;2290;18035313;201601;;55001;GANT E-COMMERCE  DAME;110583;10.0000;3;177.500000
225106;7325700774888;YC. US-49 NEW HAVEN HEAVY RUGGER;403;;XXXL;;;10;1000.00;350.00;23;RUGGERS LS;170;JERSEY;MEN;1;GANT;1;80;18035313;201601;;55001;GANT E-COMMERCE  DAME;110583;10.0000;3;194.580000
