R1;40;202140;7325700858533;R1. SOLID PIQUE;130;130;XS;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-130.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=20;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858540;R1. SOLID PIQUE;130;130; S;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-130.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=30;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858557;R1. SOLID PIQUE;130;130; M;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-130.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=40;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858564;R1. SOLID PIQUE;130;130; L;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-130.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=50;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858571;R1. SOLID PIQUE;130;130;XL;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-130.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=60;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858588;R1. SOLID PIQUE;130;130; XXL;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-130.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=70;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858656;R1. SOLID PIQUE;423;423;XS;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-423.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=20;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858663;R1. SOLID PIQUE;423;423; S;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-423.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=30;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858670;R1. SOLID PIQUE;423;423; M;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-423.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=40;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858687;R1. SOLID PIQUE;423;423; L;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-423.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=50;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858694;R1. SOLID PIQUE;423;423;XL;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-423.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=60;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
R1;40;202140;7325700858700;R1. SOLID PIQUE;423;423; XXL;;10;Stk;;265,00;;10,0000;;800,00;MEN;;;;;170021;Gant Global AB;202140;265,00;;;;;;800,00;;201601;202140-423.jpg;nConcept=2|cConceptname=RUGGER|SeqNrStr=70;;;;;;;;;;;;;5;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;127,36;;;;;;;;;;0;;;;;;;0;
