R1;40;242111;7325700833301;G. NARROW STRIPE BD POLO;420;420; S;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-420.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=30;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833318;G. NARROW STRIPE BD POLO;420;420; M;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-420.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=40;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833325;G. NARROW STRIPE BD POLO;420;420; L;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-420.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=50;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833332;G. NARROW STRIPE BD POLO;420;420;XL;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-420.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=60;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833349;G. NARROW STRIPE BD POLO;420;420; XXL;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-420.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=70;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833363;G. NARROW STRIPE BD POLO;423;423; S;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-423.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=30;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833370;G. NARROW STRIPE BD POLO;423;423; M;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-423.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=40;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833387;G. NARROW STRIPE BD POLO;423;423; L;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-423.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=50;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833394;G. NARROW STRIPE BD POLO;423;423;XL;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-423.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=60;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
R1;40;242111;7325700833400;G. NARROW STRIPE BD POLO;423;423; XXL;;10;Stk;;345,00;;10,0000;;1000,00;MEN;;;;;170022;Gant Global AB;242111;345,00;;;;;;1000,00;;201601;242111-423.jpg;nConcept=8|cConceptname=DIAMOND G|SeqNrStr=70;;;;;;;;;;;;;15;;;;no;0;no;no;;;;;;;;;;;;;;;;;;;;;;;;164,46;;;;;;;;;;0;;;;;;;0;
